virus tax id	virus name	virus lineage	refseq id	KEGG GENOME	KEGG DISEASE	DISEASE	host tax id	host name	host lineage	pmid	evidence	sample type	source organism
1610837	Enterobacteria phage JenP1	Viruses; Caudovirales; Siphoviridae; Nonagvirus; Escherichia virus JenP1	NC_029028				83333	Escherichia coli K-12	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		RefSeq		
1610838	Enterobacteria phage JenP2	Viruses; Caudovirales; Siphoviridae; Nonagvirus; Escherichia virus JenP2	NC_028997				83333	Escherichia coli K-12	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		RefSeq		
344021	Enterobacteria phage K1F	Viruses; Caudovirales; Podoviridae; Autographivirinae; Teseptimavirus; unclassified Teseptimavirus	NC_007456				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		NCBI Virus, RefSeq, UniProt		
12021	Enterobacteria phage KU1	Viruses; Riboviria; Leviviridae; Levivirus; Escherichia virus BZ13	AF227250				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		UniProt		
318593	Enterobacteria phage L17	Viruses; Tectiviridae; Alphatectivirus; Pseudomonas virus PRD1	AY848684				91347	Enterobacterales	Bacteria; Proteobacteria; Gammaproteobacteria				
1235640	Enterobacteria phage M	Viruses; Riboviria; Leviviridae; Levivirus; unclassified Levivirus	NC_019707				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		UniProt		
1235640	Enterobacteria phage M	Viruses; Riboviria; Leviviridae; Levivirus; unclassified Levivirus	NC_019707				1144303	Escherichia coli J53	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		NCBI Virus, RefSeq		
1508658	Enterobacteria phage MED1	Viruses; Microviridae; Bullavirinae; Sinsheimervirus; unclassified Sinsheimervirus; Enterobacteria phage phiX174 sensu lato	KJ997912				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		RefSeq		
1147149	Enterobacteria phage mEp043 c-1	Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae	NC_019706				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		NCBI Virus, RefSeq		
1147150	Enterobacteria phage mEp235	Viruses; Caudovirales; Siphoviridae; Hendrixvirus; unclassified Hendrixvirus	NC_019708				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		NCBI Virus, RefSeq		
1147151	Enterobacteria phage mEp237	Viruses; Caudovirales; Siphoviridae; Ravinvirus; unclassified Ravinvirus	NC_019704				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		NCBI Virus, RefSeq		
1147152	Enterobacteria phage mEp460	Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae	NC_019716				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		NCBI Virus, RefSeq		
12022	Enterobacteria phage MS2	Viruses; Riboviria; Leviviridae; Levivirus; Escherichia virus MS2	NC_001417				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		UniProt		
75723	Enterobacteria phage MX1	Viruses; Riboviria; Leviviridae; Allolevivirus; Escherichia virus Qbeta	AF059242				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		UniProt		
338115	Enterobacteria phage NC1	Viruses; Microviridae; Bullavirinae; Sinsheimervirus; unclassified Sinsheimervirus; Enterobacteria phage phiX174 sensu lato	DQ079884				91347	Enterobacterales	Bacteria; Proteobacteria; Gammaproteobacteria				
338137	Enterobacteria phage NC10	Viruses; Microviridae; Bullavirinae; Gequatrovirus; Escherichia virus G4	DQ079906				91347	Enterobacterales	Bacteria; Proteobacteria; Gammaproteobacteria				
338118	Enterobacteria phage NC11	Viruses; Microviridae; Bullavirinae; Sinsheimervirus; unclassified Sinsheimervirus; Enterobacteria phage phiX174 sensu lato	DQ079887				91347	Enterobacterales	Bacteria; Proteobacteria; Gammaproteobacteria				
338132	Enterobacteria phage NC13	Viruses; Microviridae; Bullavirinae; Gequatrovirus; Escherichia virus G4	DQ079901				91347	Enterobacterales	Bacteria; Proteobacteria; Gammaproteobacteria				
338119	Enterobacteria phage NC16	Viruses; Microviridae; Bullavirinae; Sinsheimervirus; unclassified Sinsheimervirus; Enterobacteria phage phiX174 sensu lato	DQ079888				91347	Enterobacterales	Bacteria; Proteobacteria; Gammaproteobacteria				
338133	Enterobacteria phage NC19	Viruses; Microviridae; Bullavirinae; Gequatrovirus; Escherichia virus G4	DQ079902				91347	Enterobacterales	Bacteria; Proteobacteria; Gammaproteobacteria				
338131	Enterobacteria phage NC2	Viruses; Microviridae; Bullavirinae; Gequatrovirus; Escherichia virus G4	DQ079900				91347	Enterobacterales	Bacteria; Proteobacteria; Gammaproteobacteria				
338109	Enterobacteria phage NC3	Viruses; Microviridae; Bullavirinae; Alphatrevirus; unclassified Alphatrevirus; Enterobacteria phage WA13 sensu lato	DQ079878				91347	Enterobacterales	Bacteria; Proteobacteria; Gammaproteobacteria				
338120	Enterobacteria phage NC37	Viruses; Microviridae; Bullavirinae; Sinsheimervirus; unclassified Sinsheimervirus; Enterobacteria phage phiX174 sensu lato	DQ079889				91347	Enterobacterales	Bacteria; Proteobacteria; Gammaproteobacteria				
338121	Enterobacteria phage NC41	Viruses; Microviridae; Bullavirinae; Sinsheimervirus; unclassified Sinsheimervirus; Enterobacteria phage phiX174 sensu lato	DQ079890				91347	Enterobacterales	Bacteria; Proteobacteria; Gammaproteobacteria				
338116	Enterobacteria phage NC5	Viruses; Microviridae; Bullavirinae; Sinsheimervirus; unclassified Sinsheimervirus; Enterobacteria phage phiX174 sensu lato	DQ079885				91347	Enterobacterales	Bacteria; Proteobacteria; Gammaproteobacteria				
338122	Enterobacteria phage NC51	Viruses; Microviridae; Bullavirinae; Sinsheimervirus; unclassified Sinsheimervirus; Enterobacteria phage phiX174 sensu lato	DQ079891				91347	Enterobacterales	Bacteria; Proteobacteria; Gammaproteobacteria				
338123	Enterobacteria phage NC56	Viruses; Microviridae; Bullavirinae; Sinsheimervirus; unclassified Sinsheimervirus; Enterobacteria phage phiX174 sensu lato	DQ079892				91347	Enterobacterales	Bacteria; Proteobacteria; Gammaproteobacteria				
338138	Enterobacteria phage NC6	Viruses; Microviridae; Bullavirinae; Gequatrovirus; Escherichia virus G4	DQ079907				91347	Enterobacterales	Bacteria; Proteobacteria; Gammaproteobacteria				
338117	Enterobacteria phage NC7	Viruses; Microviridae; Bullavirinae; Sinsheimervirus; unclassified Sinsheimervirus; Enterobacteria phage phiX174 sensu lato	DQ079886				91347	Enterobacterales	Bacteria; Proteobacteria; Gammaproteobacteria				
75725	Enterobacteria phage NL95	Viruses; Riboviria; Leviviridae; Allolevivirus; Escherichia virus FI	AF059243				91347	Enterobacterales	Bacteria; Proteobacteria; Gammaproteobacteria				
10680	Enterobacteria phage P4	Viruses; Caudovirales; unclassified Caudovirales	NC_001609				10679	Escherichia virus P2	Viruses; Caudovirales; Myoviridae; Peduovirinae; Peduovirus	7483254	Literature		
10682	Enterobacteria phage P7	Viruses; Caudovirales; Myoviridae; Punavirus; Escherichia virus P1	AF503408				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		UniProt		
1567486	Enterobacteria phage P88	Viruses; Caudovirales; Myoviridae; Peduovirinae; Peduovirus; unclassified Peduovirus	NC_026014				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		NCBI Virus, RefSeq		
10713	Enterobacteria phage phi80	Viruses; Caudovirales; Siphoviridae; Ravinvirus; unclassified Ravinvirus	NC_021190				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		NCBI Virus, RefSeq, UniProt		
948870	Enterobacteria phage phi92	Viruses; Caudovirales; Myoviridae; unclassified Myoviridae	NC_023693				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		NCBI Virus, RefSeq		
451705	Enterobacteria phage phiEcoM-GJ1	Viruses; Caudovirales; Myoviridae; unclassified Myoviridae	NC_010106				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		NCBI Virus, RefSeq		
1273706	Enterobacteria phage phiJLA23	Viruses; Caudovirales; Siphoviridae; Tunavirinae; Rogunavirus; Escherichia virus KP26	KC333879				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		RefSeq		
103807	Enterobacteria phage phiP27	Viruses; Caudovirales; Myoviridae; unclassified Myoviridae	NC_003356				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		NCBI Virus, RefSeq		
318594	Enterobacteria phage PR3	Viruses; Tectiviridae; Alphatectivirus; Pseudomonas virus PRD1	AY848685				91347	Enterobacterales	Bacteria; Proteobacteria; Gammaproteobacteria				
318595	Enterobacteria phage PR4	Viruses; Tectiviridae; Alphatectivirus; Pseudomonas virus PR4	NC_007451				91347	Enterobacterales	Bacteria; Proteobacteria; Gammaproteobacteria				
318596	Enterobacteria phage PR5	Viruses; Tectiviridae; Alphatectivirus; Pseudomonas virus PRD1	AY848687				91347	Enterobacterales	Bacteria; Proteobacteria; Gammaproteobacteria				
261665	Enterobacteria phage PR772	Viruses; Tectiviridae; Alphatectivirus; Pseudomonas virus PRD1	AY441783, AY848688				91347	Enterobacterales	Bacteria; Proteobacteria; Gammaproteobacteria				
10658	Enterobacteria phage PRD1	Viruses; Tectiviridae; Alphatectivirus; Pseudomonas virus PRD1	NC_001421				287	Pseudomonas aeruginosa	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group		UniProt		
10658	Enterobacteria phage PRD1	Viruses; Tectiviridae; Alphatectivirus; Pseudomonas virus PRD1	NC_001421				294	Pseudomonas fluorescens	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas fluorescens group		UniProt		
10658	Enterobacteria phage PRD1	Viruses; Tectiviridae; Alphatectivirus; Pseudomonas virus PRD1	NC_001421				303	Pseudomonas putida	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas putida group		UniProt		
10658	Enterobacteria phage PRD1	Viruses; Tectiviridae; Alphatectivirus; Pseudomonas virus PRD1	NC_001421				471	Acinetobacter calcoaceticus	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex		UniProt		
10658	Enterobacteria phage PRD1	Viruses; Tectiviridae; Alphatectivirus; Pseudomonas virus PRD1	NC_001421				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		UniProt		
10658	Enterobacteria phage PRD1	Viruses; Tectiviridae; Alphatectivirus; Pseudomonas virus PRD1	NC_001421				584	Proteus mirabilis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Morganellaceae; Proteus		UniProt		
10658	Enterobacteria phage PRD1	Viruses; Tectiviridae; Alphatectivirus; Pseudomonas virus PRD1	NC_001421				666	Vibrio cholerae	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio		UniProt		
10658	Enterobacteria phage PRD1	Viruses; Tectiviridae; Alphatectivirus; Pseudomonas virus PRD1	NC_001421				90371	Salmonella enterica subsp. enterica serovar Typhimurium	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica		UniProt		
69608	Enterobacteria phage RB10	Viruses; Caudovirales; Myoviridae; Tevenvirinae; Tequatrovirus; Escherichia virus RB3	KM606999				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		UniProt		
69608	Enterobacteria phage RB10	Viruses; Caudovirales; Myoviridae; Tevenvirinae; Tequatrovirus; Escherichia virus RB3	KM606999				37762	Escherichia coli B	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		RefSeq		
69609	Enterobacteria phage RB27	Viruses; Caudovirales; Myoviridae; Tevenvirinae; Tequatrovirus; unclassified Tequatrovirus	NC_025448				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		UniProt		
69609	Enterobacteria phage RB27	Viruses; Caudovirales; Myoviridae; Tevenvirinae; Tequatrovirus; unclassified Tequatrovirus	NC_025448				37762	Escherichia coli B	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		NCBI Virus, RefSeq		
134822	Enterobacteria phage RB33	Viruses; Caudovirales; Myoviridae; Tevenvirinae; Tequatrovirus; unclassified Tequatrovirus	KM607001				37762	Escherichia coli B	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		NCBI Virus, RefSeq		
1112578	Enterobacteria phage RB5	Viruses; Caudovirales; Myoviridae; Tevenvirinae; Tequatrovirus; Escherichia virus RB3	KM606995				37762	Escherichia coli B	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		RefSeq		
10693	Enterobacteria phage RB51	Viruses; Caudovirales; Myoviridae; Tevenvirinae; Tequatrovirus; unclassified Tequatrovirus	NC_012635				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		UniProt		
10693	Enterobacteria phage RB51	Viruses; Caudovirales; Myoviridae; Tevenvirinae; Tequatrovirus; unclassified Tequatrovirus	NC_012635				91347	Enterobacterales	Bacteria; Proteobacteria; Gammaproteobacteria		NCBI Virus		
697289	Enterobacteria phage RB55	Viruses; Caudovirales; Myoviridae; Tevenvirinae; Tequatrovirus; Escherichia virus T4	KM607002				37762	Escherichia coli B	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		RefSeq		
697290	Enterobacteria phage RB59	Viruses; Caudovirales; Myoviridae; Tevenvirinae; Tequatrovirus; Escherichia virus T4	KM607003				37762	Escherichia coli B	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		RefSeq		
69610	Enterobacteria phage RB6	Viruses; Caudovirales; Myoviridae; Tevenvirinae; Tequatrovirus; Escherichia virus RB3	KM606996				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		UniProt		
69610	Enterobacteria phage RB6	Viruses; Caudovirales; Myoviridae; Tevenvirinae; Tequatrovirus; Escherichia virus RB3	KM606996				37762	Escherichia coli B	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		RefSeq		
36339	Enterobacteria phage RB68	Viruses; Caudovirales; Myoviridae; Tevenvirinae; Tequatrovirus; unclassified Tequatrovirus	NC_027979				37762	Escherichia coli B	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	25555735	Literature, NCBI Virus, RefSeq		
697291	Enterobacteria phage RB7	Viruses; Caudovirales; Myoviridae; Tevenvirinae; Tequatrovirus; Escherichia virus RB3	KM606997				37762	Escherichia coli B	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		RefSeq		
69612	Enterobacteria phage RB9	Viruses; Caudovirales; Myoviridae; Tevenvirinae; Tequatrovirus; Escherichia virus RB3	KM606998				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		UniProt		
69612	Enterobacteria phage RB9	Viruses; Caudovirales; Myoviridae; Tevenvirinae; Tequatrovirus; Escherichia virus RB3	KM606998				37762	Escherichia coli B	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		RefSeq		
10844	Enterobacteria phage S13	Viruses; Microviridae; Bullavirinae; Sinsheimervirus; unclassified Sinsheimervirus; Enterobacteria phage phiX174 sensu lato	M14428				590	Salmonella	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae		UniProt		
1524881	Enterobacteria phage Sf101	Viruses; Caudovirales; Podoviridae; Lederbergvirus; unclassified Lederbergvirus	NC_027398				623	Shigella flexneri	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Shigella		NCBI Virus, RefSeq		
1225789	Enterobacteria phage SfI	Viruses; Caudovirales; Myoviridae; unclassified Myoviridae	NC_027339				623	Shigella flexneri	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Shigella		NCBI Virus, RefSeq		
55884	Enterobacteria phage SfV	Viruses; Caudovirales; Myoviridae; unclassified Myoviridae	NC_003444				623	Shigella flexneri	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Shigella		NCBI Virus, RefSeq, UniProt		
12027	Enterobacteria phage SP	Viruses; Riboviria; Leviviridae; Allolevivirus; Escherichia virus FI	NC_004301				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		UniProt		
221029	Enterobacteria phage ST104	Viruses; Caudovirales; Podoviridae; Lederbergvirus; unclassified Lederbergvirus	NC_005841				85569	Salmonella enterica subsp. enterica serovar Typhimurium str. DT104	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica		NCBI Virus, RefSeq		
10759	Enterobacteria phage T3	Viruses; Caudovirales; Podoviridae; Autographivirinae; Teseptimavirus; unclassified Teseptimavirus	NC_003298				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		NCBI Virus, RefSeq, UniProt		
857277	Enterobacteria phage T4T	Viruses; Caudovirales; Myoviridae; Tevenvirinae; Tequatrovirus; Escherichia virus T4	HM137666				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		RefSeq		
1075774	Enterobacteria phage T7M	Viruses; Caudovirales; Podoviridae; Autographivirinae; Teseptimavirus; unclassified Teseptimavirus	JX421753				562	Escherichia coli	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia		NCBI Virus, RefSeq		
876449	Enterobacteria phage UAB_Phi20	Viruses; Caudovirales; Podoviridae; Lederbergvirus; unclassified Lederbergvirus	NC_031019				59201	Salmonella enterica subsp. enterica	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica		NCBI Virus, RefSeq		
